match_id,patch,team_a_1,team_a_2,team_a_3,team_a_4,team_a_5,team_b_1,team_b_2,team_b_3,team_b_4,team_b_5,team_a_win
NA1_5510169814,16.5,Ahri,Graves,Lucian,Mordekaiser,Nautilus,Irelia,Jayce,Leblanc,Poppy,Swain,1
NA1_5510734513,16.5,Ambessa,Ashe,Riven,Seraphine,Sylas,Corki,Gangplank,Pyke,Shaco,Vex,0
NA1_5510753534,16.5,Alistar,Ambessa,Galio,Jax,Yasuo,Ekko,Ezreal,Maokai,Swain,Yone,1
NA1_5510404779,16.5,Gwen,Kaisa,Katarina,LeeSin,Thresh,Janna,Sivir,Vi,Vladimir,Yorick,1
NA1_5510719197,16.5,Aatrox,Anivia,Kindred,Rumble,Sona,Kled,Lucian,Rell,Syndra,XinZhao,0
LA1_1700326506,16.5,Ahri,Caitlyn,Jax,Khazix,Xerath,Aurora,Jhin,Karma,Kindred,Swain,0
NA1_5506833711,16.5,Alistar,Diana,Ezreal,Nocturne,Ornn,Elise,Heimerdinger,Senna,Talon,Velkoz,1
NA1_5509025009,16.5,Ashe,Galio,Khazix,Leona,Shen,Fiora,Rakan,RekSai,Xayah,Yone,0
NA1_5509936147,16.5,Garen,Gwen,Jinx,Pantheon,Vayne,JarvanIV,Jhin,Nami,Volibear,Xerath,0
NA1_5506370727,16.5,Aatrox,Akali,Karma,Senna,Viego,Corki,Graves,Karthus,Nami,Urgot,0
NA1_5509393818,16.5,Aatrox,Akali,Graves,Mel,Nautilus,Ezreal,Gragas,Leona,RekSai,Taliyah,0
NA1_5508607075,16.5,Briar,Caitlyn,Thresh,Veigar,Viego,Elise,Irelia,Nautilus,Orianna,Yasuo,0
NA1_5509854467,16.5,Ahri,Corki,FiddleSticks,Karma,Shen,Brand,Garen,Hecarim,Lucian,Nami,0
NA1_5508848578,16.5,Cassiopeia,Graves,Jayce,Smolder,Soraka,Malphite,Nami,Rengar,Syndra,Varus,1
NA1_5509100827,16.5,Camille,Karma,Sylas,Twitch,Viego,Lux,Renekton,Vayne,Yuumi,Zaahen,1
NA1_5510007866,16.5,Aatrox,KogMaw,Leblanc,Nami,Viego,Corki,Maokai,Sion,Sylas,Zaahen,1
NA1_5507461087,16.5,Akshan,Belveth,Jax,Karthus,Nautilus,Braum,Jinx,Malzahar,MonkeyKing,Zaahen,0
NA1_5509601678,16.5,Aphelios,Jayce,Malzahar,Nautilus,Qiyana,Ekko,Ezreal,Gangplank,Soraka,TwistedFate,0
NA1_5506976257,16.5,Azir,Jayce,Lulu,Qiyana,Vayne,Graves,Leona,Poppy,Syndra,Tristana,0
NA1_5510128866,16.5,AurelionSol,MissFortune,Rell,Sion,Taliyah,Mel,Sona,Talon,Udyr,Yone,1
NA1_5510163759,16.5,Aatrox,Draven,Naafiri,Soraka,TwistedFate,Akali,Jayce,Nami,Rengar,Yasuo,1
NA1_5510481144,16.5,Ahri,Khazix,Malphite,Varus,Xerath,AurelionSol,Camille,LeeSin,Nami,Velkoz,0
NA1_5509311053,16.5,Aatrox,Bard,Ezreal,Galio,RekSai,Lillia,Mel,Ornn,Sona,Yunara,1
NA1_5508104846,16.5,Ahri,Aphelios,Thresh,Vayne,Vi,Caitlyn,Janna,LeeSin,MasterYi,Mel,0
NA1_5506096976,16.5,Ahri,Darius,Kled,Qiyana,Senna,Lux,Pantheon,Shen,Yone,Zac,0
NA1_5506033879,16.5,Ekko,Fizz,Rell,Yasuo,Zaahen,Graves,Nami,Rumble,Twitch,Yone,0
NA1_5508415330,16.5,Diana,Evelynn,Varus,Volibear,Zilean,Kayn,Mordekaiser,Morgana,Ryze,Smolder,1
NA1_5508494014,16.5,DrMundo,Kayle,Leona,Sivir,Urgot,Gwen,Jax,Lucian,Mel,Seraphine,1
NA1_5506056181,16.5,Caitlyn,Camille,Orianna,Sona,Udyr,Kaisa,Kassadin,Nami,Rengar,Sion,1
NA1_5510122306,16.5,Jinx,LeeSin,Lux,Neeko,Yone,Khazix,Lulu,Sion,Vayne,Viktor,0
NA1_5509599654,16.5,Ambessa,Bard,DrMundo,Jhin,Syndra,Ashe,Ekko,MonkeyKing,Renekton,Seraphine,0
NA1_5508372761,16.5,Aatrox,Cassiopeia,Khazix,KogMaw,Milio,Caitlyn,Chogath,Graves,Nami,Yone,1
NA1_5508956445,16.5,Ezreal,MasterYi,Mel,Rakan,Riven,Irelia,Jinx,Pantheon,Rengar,Sylas,0
NA1_5506608323,16.5,Anivia,Gangplank,Jhin,RekSai,Ryze,Aurora,Jayce,Kayn,Seraphine,Twitch,1
NA1_5508684839,16.5,Galio,Heimerdinger,Lux,Seraphine,Talon,Karma,Senna,Shen,Sona,Udyr,0
NA1_5506989774,16.5,Ahri,Ambessa,Blitzcrank,Ekko,Sivir,Darius,Jhin,Thresh,Velkoz,Yone,1
NA1_5509187915,16.5,Brand,Nasus,Senna,Volibear,Zac,Diana,Gnar,Mel,Nami,Talon,1
NA1_5510667416,16.5,LeeSin,Malzahar,Nautilus,Smolder,Vayne,Lulu,Ryze,Urgot,Yasuo,Yunara,0
NA1_5510679737,16.5,Aurora,Blitzcrank,Olaf,Smolder,Teemo,Caitlyn,Nunu,Renekton,Shen,Vayne,1
NA1_5506698294,16.5,Ahri,Blitzcrank,Jhin,LeeSin,Olaf,Caitlyn,Gragas,Karma,Taliyah,Yone,1
NA1_5509395193,16.5,Ambessa,Kayn,Thresh,Vayne,Viktor,Amumu,Ekko,Jhin,Warwick,Zilean,1
NA1_5506432248,16.5,Ahri,Aphelios,Blitzcrank,Renekton,Vi,Chogath,Darius,Gwen,Yuumi,Zed,0
NA1_5507306694,16.5,Anivia,Caitlyn,Gnar,Graves,Neeko,DrMundo,Kaisa,Lulu,MasterYi,Vladimir,0
NA1_5509830597,16.5,Janna,Kaisa,Khazix,Mordekaiser,Qiyana,Malzahar,Nasus,Udyr,Zaahen,Zilean,1
NA1_5506070346,16.5,Graves,Sona,Swain,Teemo,Vi,Jinx,Leblanc,Morgana,Rengar,Sion,0
NA1_5508935268,16.5,Irelia,Jayce,Kassadin,Nautilus,Zaahen,Nami,Poppy,RekSai,Smolder,Syndra,1
NA1_5510844197,16.5,Caitlyn,Elise,Kayn,Malphite,Swain,Ezreal,Lux,MonkeyKing,Urgot,Veigar,0
NA1_5506749601,16.5,Caitlyn,Darius,Ekko,Senna,Zoe,Draven,Janna,Ornn,Ryze,Viego,0
NA1_5505580738,16.5,Ambessa,Ashe,Nami,Varus,Xerath,Braum,Caitlyn,Ryze,Singed,XinZhao,0
NA1_5510222319,16.5,Blitzcrank,LeeSin,Nasus,Samira,Xerath,Jhin,Kayle,Malzahar,Nami,Teemo,0
NA1_5507778118,16.5,Ahri,Nilah,Rakan,Rammus,Zoe,Alistar,Kaisa,Mel,Ryze,Warwick,0
NA1_5509562521,16.5,Aphelios,Ezreal,Graves,Karma,Ryze,Galio,Jax,Nautilus,RekSai,Varus,0
NA1_5505665504,16.5,Brand,Graves,Gwen,Khazix,Renata,Diana,Lucian,Malphite,Mel,Nami,1
NA1_5507628972,16.5,Aphelios,Kennen,Pyke,Rammus,TwistedFate,Leona,Lux,MasterYi,Twitch,Yorick,0
NA1_5508580277,16.5,Caitlyn,Lux,Maokai,MasterYi,Syndra,KSante,Katarina,RekSai,Sona,Varus,0
NA1_5510358660,16.5,Elise,Gragas,Riven,Twitch,Yasuo,KogMaw,Lulu,Udyr,XinZhao,Zed,0
NA1_5506777467,16.5,Amumu,Corki,Lillia,Riven,Zed,Ashe,Diana,Taliyah,Urgot,Yasuo,1
NA1_5506981241,16.5,Aatrox,Corki,Hecarim,Leblanc,Maokai,Gwen,LeeSin,Nami,Veigar,Yunara,1
NA1_5508852176,16.5,Akali,Hecarim,Nautilus,Qiyana,Yunara,Kennen,MonkeyKing,Rell,Smolder,Yasuo,0
NA1_5509109158,16.5,Ezreal,Janna,Nunu,Yasuo,Zaahen,Gangplank,Katarina,Kindred,Soraka,Yunara,0
NA1_5508848794,16.5,Aatrox,Graves,Kassadin,Nami,Smolder,Darius,KogMaw,Lulu,Ryze,Zaahen,1
NA1_5505815819,16.5,Ahri,Ashe,LeeSin,Singed,Zilean,Heimerdinger,MasterYi,MissFortune,Neeko,Vex,0
NA1_5509864543,16.5,Graves,Jinx,Kassadin,Lulu,Malphite,Illaoi,Senna,Shaco,Veigar,Yone,1
NA1_5508920425,16.5,Aatrox,Ezreal,Gwen,Leona,Urgot,AurelionSol,Draven,Renekton,Yuumi,Zaahen,0
NA1_5509186283,16.5,AurelionSol,Kayle,Mel,Senna,Talon,LeeSin,Morgana,Vayne,Veigar,Yunara,0
NA1_5509765345,16.5,Ahri,Gangplank,Kaisa,Leona,Zaahen,Bard,Khazix,Poppy,Vladimir,Xayah,0
NA1_5508657731,16.5,Ahri,Graves,KSante,Rakan,Smolder,Garen,Jhin,Senna,Vladimir,Zac,0
NA1_5507528433,16.5,JarvanIV,Jinx,Nasus,Neeko,Viktor,Morgana,Nami,Sylas,Twitch,Yasuo,1
NA1_5508910387,16.5,Ezreal,Kaisa,Nautilus,Nunu,Viego,Gwen,Kled,Nidalee,Soraka,Yasuo,0
NA1_5508381419,16.5,Ahri,Blitzcrank,Garen,Jax,Jinx,Fizz,Jhin,Nami,Rengar,Rumble,0
NA1_5508173220,16.5,Ahri,Irelia,Karma,Vayne,XinZhao,Janna,Nasus,Orianna,Skarner,Yunara,0
NA1_5510636398,16.5,Ezreal,Graves,Malphite,TwistedFate,Yuumi,Lucian,Maokai,Singed,Sona,Yone,0
NA1_5510844406,16.5,Ahri,Ekko,Jax,Sivir,Taric,Aphelios,Chogath,Lulu,Sylas,Zaahen,1
NA1_5509661030,16.5,Darius,Jhin,Katarina,MonkeyKing,Thresh,Kled,Lillia,Neeko,Vayne,Yone,1
NA1_5509090734,16.5,Aatrox,Ezreal,Karma,Leblanc,Qiyana,Corki,Nunu,Sion,Sona,Syndra,0
NA1_5508211451,16.5,Akshan,Mordekaiser,Shaco,Smolder,Soraka,Chogath,Jhin,Katarina,Khazix,Nami,1
NA1_5508578869,16.5,Draven,Ekko,Ryze,Sion,Sona,Jayce,Katarina,Malphite,Mel,Nami,0
NA1_5508275030,16.5,Bard,Brand,Kayle,RekSai,TwistedFate,Darius,Nami,Senna,Syndra,Viego,1
NA1_5505677886,16.5,Darius,Lulu,Ornn,Smolder,Zac,Draven,Fiora,Jayce,Malzahar,Thresh,1
NA1_5506404007,16.5,Anivia,Kaisa,Lillia,Nautilus,Zed,MonkeyKing,Sion,Soraka,Yasuo,Zyra,0
NA1_5506270322,16.5,Ahri,Brand,Lux,RekSai,Varus,Jhin,Naafiri,Sion,Sylas,TahmKench,0
NA1_5510394636,16.5,Bard,Garen,Jinx,Syndra,Zed,Graves,Kaisa,Kayle,Malphite,Riven,0
NA1_5505987276,16.5,Briar,Gragas,Kaisa,Neeko,Qiyana,Kennen,Mel,Riven,Senna,Zac,0
NA1_5509187679,16.5,Ahri,Gragas,Riven,Sivir,Sona,Akshan,Brand,Evelynn,Nasus,Yuumi,0
NA1_5509117834,16.5,Briar,Gangplank,Kennen,Morgana,Swain,Caitlyn,Karma,Pantheon,Sylas,Varus,0
NA1_5509482979,16.5,Aphelios,AurelionSol,Khazix,Thresh,Yone,Diana,Ezreal,Warwick,Yasuo,Yuumi,1
NA1_5507329290,16.5,Ahri,Ashe,Nasus,Thresh,Zed,Darius,Lulu,Malzahar,Tristana,Viego,1
NA1_5508594633,16.5,Annie,Bard,Draven,Kled,Nidalee,Briar,Garen,Jinx,Pyke,Yone,1
NA1_5505675804,16.5,Aatrox,Graves,Jinx,Thresh,Viktor,Braum,Jayce,Sylas,Teemo,Yunara,0
NA1_5506286774,16.5,Ahri,Qiyana,Ryze,TahmKench,Yunara,Akali,Corki,Garen,LeeSin,Morgana,1
NA1_5510842980,16.5,Ashe,Ekko,Milio,Sion,TahmKench,Darius,Ezreal,Malzahar,Sejuani,Sona,1
NA1_5510464804,16.5,Aatrox,Corki,Ekko,Naafiri,Nami,Ashe,Jax,Senna,Yone,Zyra,1
NA1_5509048362,16.5,Akshan,MasterYi,Nami,Yasuo,Ziggs,Nautilus,Nunu,Ryze,Smolder,Tryndamere,0
NA1_5506969320,16.5,Akali,Ambessa,Garen,Sivir,Yuumi,Annie,Poppy,Warwick,Xayah,Yasuo,0
NA1_5509080589,16.5,Belveth,Corki,Jayce,Nautilus,Taliyah,Ezreal,Janna,Warwick,XinZhao,Zilean,0
NA1_5505984999,16.5,Anivia,Aurora,Kaisa,Thresh,Volibear,Ezreal,Kayn,Kindred,Morgana,Syndra,1
NA1_5510819198,16.5,Akali,Jhin,Karma,Orianna,Talon,Ezreal,Rell,TwistedFate,Viego,Yasuo,0
NA1_5510437621,16.5,Ahri,FiddleSticks,Illaoi,Jhin,Karma,Caitlyn,Mordekaiser,Neeko,Shyvana,TwistedFate,0
NA1_5508203375,16.5,Ahri,Lulu,MasterYi,Trundle,Twitch,Akali,Ambessa,Caitlyn,Milio,Nocturne,1
NA1_5509541102,16.5,Bard,Jhin,Kindred,Malphite,Sylas,Diana,Kayn,MissFortune,Mordekaiser,Thresh,1
NA1_5509656676,16.5,Akali,Caitlyn,Karma,XinZhao,Zoe,Ashe,Corki,Jax,Jayce,Seraphine,0
NA1_5509629628,16.5,AurelionSol,Evelynn,RekSai,Thresh,Yasuo,Blitzcrank,Draven,FiddleSticks,Tryndamere,Vayne,1
NA1_5506194271,16.5,Akshan,Caitlyn,Leona,Ornn,Viego,Cassiopeia,Corki,LeeSin,Nautilus,Rumble,0
NA1_5509575874,16.5,Annie,Draven,Nautilus,Taliyah,Urgot,Karthus,Olaf,Thresh,Yasuo,Zac,1
NA1_5509345330,16.5,Ahri,Rengar,Soraka,Tristana,Zaahen,Ambessa,Azir,Draven,Sona,Zac,1
NA1_5510610234,16.5,Alistar,AurelionSol,JarvanIV,Tryndamere,Zyra,Anivia,Ezreal,Leblanc,Naafiri,Nunu,0
NA1_5508111845,16.5,Alistar,Hwei,Khazix,Sion,Xerath,Ezreal,Janna,Orianna,Viego,Yorick,0
NA1_5510333431,16.5,Azir,Ezreal,JarvanIV,Karma,Kindred,Leblanc,Neeko,Rumble,Talon,Urgot,1
NA1_5508490272,16.5,Aurora,Garen,Kaisa,Rengar,Velkoz,Azir,DrMundo,Khazix,Varus,Zilean,0
NA1_5510521077,16.5,Cassiopeia,DrMundo,Graves,Pantheon,Vayne,Draven,Irelia,Ivern,Taliyah,Thresh,0
NA1_5508687445,16.5,Ekko,Jhin,Khazix,Thresh,Vayne,Ezreal,Mordekaiser,Pyke,Rengar,Yone,1
NA1_5505859181,16.5,Blitzcrank,Garen,Jinx,Nunu,Syndra,Braum,Graves,Irelia,Olaf,Taliyah,1
NA1_5507252049,16.5,Kaisa,Karma,Lillia,Nasus,Olaf,Lulu,Swain,XinZhao,Yunara,Zac,1
NA1_5509333342,16.5,Annie,Caitlyn,JarvanIV,Karma,MonkeyKing,Lulu,Syndra,Udyr,Yunara,Zaahen,1
NA1_5509027967,16.5,Camille,Mel,Nidalee,Senna,Swain,Leona,MissFortune,Ornn,Vi,Xerath,1
NA1_5509237641,16.5,Braum,Garen,Teemo,Veigar,Vex,Leblanc,LeeSin,Seraphine,Zaahen,Zeri,1
NA1_5507100608,16.5,Blitzcrank,JarvanIV,Zaahen,Ziggs,Zoe,Galio,LeeSin,Lulu,Nasus,Yunara,1
LA1_1699720213,16.5,Aatrox,Ahri,Graves,Pyke,Xayah,Caitlyn,Jinx,Malphite,MonkeyKing,Seraphine,1
NA1_5509823017,16.5,Ashe,Garen,Kaisa,Shen,Viktor,Blitzcrank,Mordekaiser,Riven,Taliyah,Xayah,1
NA1_5510455900,16.5,Anivia,Khazix,MissFortune,Nami,Urgot,Ezreal,Hwei,Kayn,Sona,Tryndamere,0
NA1_5509018766,16.5,Annie,Khazix,Yunara,Yuumi,Zaahen,Jayce,Senna,Xerath,XinZhao,Zilean,0
NA1_5506976762,16.5,Aphelios,JarvanIV,Lulu,MasterYi,Veigar,Karma,Kled,Malphite,Senna,Vex,1
NA1_5508218734,16.5,Azir,Corki,Darius,Milio,Nasus,Braum,Graves,Jinx,KSante,Katarina,0
NA1_5507081666,16.5,Ambessa,Jax,Jhin,Nami,Zoe,Camille,Graves,Mel,Yone,Zilean,0
NA1_5507700340,16.5,Ashe,AurelionSol,Kayn,Pantheon,Velkoz,Belveth,Diana,Jinx,Milio,Teemo,1
NA1_5505655284,16.5,Ezreal,LeeSin,Malzahar,Nami,Sion,Khazix,Senna,Singed,Soraka,Udyr,0
NA1_5510490184,16.5,Bard,Brand,Nocturne,Syndra,Yone,Fizz,JarvanIV,Jinx,Malphite,TahmKench,0
NA1_5510502926,16.5,Akali,Ambessa,Blitzcrank,Singed,Sivir,Kaisa,Senna,Vladimir,Yone,Zac,0
NA1_5510613953,16.5,Aurora,Kassadin,Pantheon,Sona,Viego,Graves,Mel,Nami,Sion,Zed,0
NA1_5508484647,16.5,Ekko,Jax,Nocturne,Soraka,Swain,Leblanc,Nautilus,Urgot,Viego,Ziggs,0
NA1_5509021074,16.5,Ahri,Leona,Qiyana,Vayne,Yunara,Ambessa,Caitlyn,Graves,Katarina,Morgana,0
NA1_5506957283,16.5,Gnar,LeeSin,Malzahar,Nami,Senna,KSante,Rengar,Sivir,Sona,Swain,0
NA1_5509657595,16.5,Ambessa,Ashe,Elise,Lillia,Naafiri,Annie,FiddleSticks,Jhin,Malphite,Viego,1
NA1_5505949634,16.5,Ahri,Fiora,JarvanIV,Shaco,Veigar,Ambessa,Karma,Malzahar,MissFortune,Nunu,0
NA1_5506228260,16.5,Ekko,Gnar,Leona,Varus,Vex,Elise,Qiyana,Tryndamere,Vladimir,Yuumi,0
NA1_5505882533,16.5,Ahri,Illaoi,Nautilus,Samira,Udyr,Ambessa,Braum,Graves,Jhin,Mel,1
NA1_5505539828,16.5,Akali,Ashe,Lulu,Nunu,Urgot,Brand,MasterYi,Nami,Warwick,Zac,1
NA1_5508843664,16.5,Akshan,FiddleSticks,Gnar,Jinx,Nami,Ashe,Hwei,Quinn,Viego,Zilean,1
NA1_5510480567,16.5,Azir,Corki,Hecarim,Leona,Udyr,Braum,Darius,Senna,Swain,Zed,1
NA1_5509851637,16.5,Ambessa,Ezreal,Leblanc,Rengar,Yuumi,Darius,Lux,MissFortune,Nocturne,Velkoz,1
NA1_5510084832,16.5,Akali,Bard,Jayce,Viktor,Volibear,Brand,Nami,Pantheon,Shaco,Warwick,0
NA1_5510432494,16.5,Akshan,Brand,Olaf,Volibear,Xerath,Fiora,Kalista,Khazix,Nautilus,Viktor,0
NA1_5507704917,16.5,Aphelios,DrMundo,Gnar,Lillia,Nami,Belveth,Caitlyn,FiddleSticks,Leblanc,Lux,1
NA1_5509634603,16.5,Elise,Lucian,Poppy,Taliyah,Zaahen,Jinx,KSante,Malzahar,Nunu,Thresh,0
LA1_1699732632,16.5,Alistar,AurelionSol,Graves,Jinx,Renekton,Karma,Kayn,MissFortune,Sion,Viego,1
NA1_5510328071,16.5,Ambessa,Annie,Karma,Ornn,Yasuo,Leblanc,Lucian,Nautilus,Talon,Zaahen,1
NA1_5509146730,16.5,Camille,Nami,Xayah,Yone,Zyra,LeeSin,Senna,Sion,Syndra,Yuumi,1
NA1_5507023872,16.5,Alistar,Aurora,Kindred,Rumble,Varus,JarvanIV,KSante,Lulu,Sylas,Tristana,1
NA1_5510855499,16.5,Corki,Kindred,Neeko,Udyr,Yuumi,Khazix,Lulu,Renekton,TwistedFate,Vayne,0
NA1_5508676351,16.5,Akshan,DrMundo,Jhin,Yone,Zyra,Amumu,Anivia,Ashe,Katarina,Ornn,0
NA1_5505948125,16.5,DrMundo,Pantheon,Sona,Taliyah,Zeri,Draven,Graves,Jayce,Syndra,Thresh,0
NA1_5507032978,16.5,Braum,Briar,Kled,Lux,Twitch,Hwei,JarvanIV,Jax,Renata,Yone,0
NA1_5510202013,16.5,Blitzcrank,Ekko,Fizz,Gnar,Kaisa,Galio,Janna,Jax,LeeSin,Xayah,1
NA1_5508550873,16.5,Annie,Jhin,Ornn,Velkoz,Viego,Ashe,Hecarim,Kennen,Leona,Talon,1
NA1_5507577946,16.5,Aphelios,FiddleSticks,Jax,Senna,Swain,DrMundo,Ezreal,Janna,Seraphine,XinZhao,1
NA1_5509728163,16.5,Akshan,Kaisa,Karma,Khazix,Udyr,Corki,Nami,Nasus,Ryze,Singed,0
NA1_5506936480,16.5,Anivia,Graves,Syndra,Yuumi,Zeri,JarvanIV,Rakan,Yone,Yorick,Yunara,0
NA1_5509072308,16.5,Alistar,Corki,Gnar,Hwei,JarvanIV,Belveth,Ekko,Naafiri,Senna,Volibear,0
NA1_5508631986,16.5,Anivia,MasterYi,Renekton,Smolder,Velkoz,Darius,Fizz,Gangplank,Sivir,Zilean,0
NA1_5508814508,16.5,Belveth,Braum,Ezreal,Quinn,Xerath,Chogath,Kassadin,Milio,Smolder,Viego,0
NA1_5508712195,16.5,Ashe,Darius,Elise,Gangplank,Lux,Briar,Caitlyn,Irelia,Mordekaiser,Morgana,0
NA1_5508662604,16.5,Kled,Mel,Qiyana,Seraphine,Viego,KogMaw,Leona,Shen,XinZhao,Zed,1
NA1_5509225346,16.5,Aphelios,Jayce,Karma,Lissandra,Sion,Graves,Leblanc,LeeSin,Lucian,Nami,1
NA1_5505869827,16.5,Ashe,Hecarim,Lux,Seraphine,Sion,DrMundo,Jax,Nami,Smolder,Zoe,1
NA1_5510223762,16.5,Corki,Ezreal,Kindred,Lissandra,Vladimir,Jhin,KSante,Karma,Rengar,Sylas,0
NA1_5509569339,16.5,Blitzcrank,Gnar,Smolder,Swain,Viego,Jayce,Nami,Trundle,Vladimir,Zed,1
NA1_5507557849,16.5,Blitzcrank,Garen,JarvanIV,Swain,Zed,Ezreal,Katarina,Nocturne,Rakan,Sylas,0
NA1_5507181536,16.5,Ahri,Braum,Graves,Lissandra,Senna,Aurora,KSante,Kalista,Karthus,Nautilus,1
NA1_5505762372,16.5,Alistar,Kaisa,Kennen,Nami,Udyr,Leblanc,Lucian,Milio,Ornn,Viego,0
NA1_5505590353,16.5,AurelionSol,Braum,Darius,Evelynn,Yunara,Nami,Sion,Smolder,Vayne,Zyra,0
NA1_5507811292,16.5,Ambessa,Fizz,JarvanIV,Nami,Zyra,Darius,Draven,Renata,Shaco,Syndra,0
NA1_5508428694,16.5,Chogath,Graves,Sivir,Thresh,Viktor,Garen,Hwei,Kindred,Nami,Veigar,0
NA1_5507419291,16.5,Ahri,Ezreal,Shen,Singed,Zaahen,Kennen,Nidalee,Senna,Sett,Yone,0
NA1_5509068708,16.5,Kaisa,LeeSin,Urgot,Viktor,Zyra,Kayn,Lucian,Mel,Pantheon,Thresh,0
NA1_5510433535,16.5,Akali,Ashe,Kindred,Sona,TahmKench,Caitlyn,Garen,Nasus,Pantheon,Ryze,0
NA1_5506994026,16.5,Ahri,Ambessa,Ashe,Lulu,Sylas,Sion,Taliyah,Vayne,Zaahen,Zyra,1
NA1_5508100647,16.5,Alistar,Ambessa,DrMundo,Ryze,Twitch,Blitzcrank,Kindred,Shen,Sona,Syndra,0
NA1_5508143809,16.5,Ahri,Jinx,Nunu,Renata,Swain,Braum,MonkeyKing,Ornn,Syndra,Yunara,1
NA1_5510461967,16.5,Anivia,Graves,Nautilus,Viktor,Xayah,Gragas,KogMaw,Nami,Vi,Yone,0
NA1_5505715360,16.5,Alistar,Teemo,Vi,Xayah,Yasuo,Ashe,Irelia,Nautilus,Talon,Zed,0
NA1_5507273374,16.5,Aatrox,Ezreal,Pantheon,Viego,Viktor,Jayce,Nautilus,Senna,Yasuo,Zaahen,0
NA1_5505994912,16.5,Ambessa,Ezreal,LeeSin,Nami,Syndra,Cassiopeia,Gwen,Lux,MissFortune,Talon,1
NA1_5506489449,16.5,Briar,Graves,Maokai,Smolder,Volibear,Kennen,Lissandra,Rell,Vayne,Vi,0
NA1_5509377629,16.5,Akshan,Caitlyn,Illaoi,Jax,Sona,Karthus,Poppy,Trundle,Vayne,Veigar,0
NA1_5506446813,16.5,Annie,DrMundo,Nautilus,Ornn,Senna,Aurora,Kaisa,Pyke,Swain,Talon,0
NA1_5505731840,16.5,Ahri,Ashe,Kindred,Renekton,Thresh,Aphelios,Jax,Katarina,Leblanc,Sylas,0
NA1_5510470819,16.5,Ahri,Amumu,Ezreal,Graves,KSante,Ekko,Gangplank,Kaisa,Yuumi,Zed,1
NA1_5510449425,16.5,Ashe,Aurora,Gnar,Nautilus,Viego,Ekko,MissFortune,Nasus,Senna,Yasuo,1
NA1_5509841917,16.5,Caitlyn,Irelia,Nami,Teemo,Zac,Ezreal,Gnar,Katarina,Leona,XinZhao,1
NA1_5507973628,16.5,Aatrox,Aphelios,Lillia,Mel,Yuumi,Ambessa,Caitlyn,Gwen,Kassadin,Milio,0
NA1_5509191569,16.5,Anivia,Fizz,Milio,MissFortune,Pantheon,Annie,Ezreal,Teemo,Vi,Yasuo,0
NA1_5509005046,16.5,Akshan,Lucian,Milio,Nunu,Swain,Anivia,Jhin,Khazix,Malphite,Sylas,0
NA1_5507675096,16.5,Aurora,FiddleSticks,Jhin,KSante,Lux,Caitlyn,Galio,Heimerdinger,Milio,Olaf,0
NA1_5509347879,16.5,FiddleSticks,Nami,Ryze,Smolder,Viego,Lucian,Nocturne,Riven,Sylas,Yuumi,0
NA1_5509824007,16.5,Fiora,Morgana,Rengar,Velkoz,Yasuo,JarvanIV,Jinx,Malzahar,Sion,Soraka,1
NA1_5505693423,16.5,Akali,Bard,Gangplank,Sejuani,Tristana,Anivia,Kassadin,Skarner,Volibear,Xayah,1
NA1_5505927651,16.5,Ahri,Caitlyn,Riven,Sona,Udyr,Gwen,Jinx,Lulu,Sett,Swain,1
NA1_5508045563,16.5,Brand,Camille,Ivern,Jinx,Rakan,Caitlyn,Ekko,Renekton,Thresh,Zed,0
NA1_5509323282,16.5,Akali,Jhin,MonkeyKing,Nocturne,Seraphine,Ashe,Kayle,Malzahar,MasterYi,Nami,1
NA1_5509032858,16.5,Ahri,Anivia,Gnar,Graves,Nami,Hecarim,Kassadin,Mordekaiser,Rakan,Xayah,0
NA1_5507546447,16.5,Akshan,Jhin,RekSai,Vi,Xerath,Corki,Malphite,Nami,Yone,Zaahen,1
NA1_5507893725,16.5,Alistar,Illaoi,Jayce,Swain,Yasuo,Heimerdinger,Leona,Sylas,Varus,Viego,0
NA1_5508914165,16.5,DrMundo,Jinx,Lulu,Singed,Viktor,Ezreal,Fizz,Karma,Ornn,XinZhao,0
NA1_5508268228,16.5,Akali,Graves,Kennen,Lux,Zaahen,Draven,Khazix,Smolder,Soraka,Teemo,0
NA1_5509040690,16.5,Ahri,Janna,KSante,Lux,Shen,Caitlyn,FiddleSticks,Nami,Nasus,Urgot,0
NA1_5506029486,16.5,Akali,Ambessa,Nautilus,Renekton,Senna,Jayce,Leona,Orianna,Riven,Zeri,1
NA1_5506363912,16.5,Akshan,Ambessa,Belveth,Braum,Swain,Janna,Shen,Sivir,Taliyah,Zaahen,0
NA1_5509597358,16.5,Ezreal,Khazix,Malphite,Sylas,Velkoz,Jhin,Nami,Rengar,Syndra,Zed,0
NA1_5509170220,16.5,Chogath,Draven,Galio,Rakan,Volibear,Ekko,Ezreal,Malzahar,Renekton,Velkoz,1
NA1_5506352218,16.5,Anivia,Corki,Kayn,Naafiri,Nami,Graves,MissFortune,TwistedFate,Velkoz,Yasuo,0
NA1_5509552026,16.5,Galio,Jayce,Kaisa,Thresh,Yorick,Graves,Lux,Urgot,Viktor,Zoe,0
NA1_5509261285,16.5,Aatrox,Aphelios,Swain,Talon,Zyra,Ahri,Leona,Samira,Sion,Taliyah,0
