match_id,patch,blue_top,blue_jg,blue_mid,blue_adc,blue_sup,red_top,red_jg,red_mid,red_adc,red_sup,blue_win
NA1_5511340949,16.5,Sett,Lillia,Viktor,Ezreal,Senna,Draven,Vi,TwistedFate,Caitlyn,Nami,1
NA1_5510104810,16.5,Anivia,Ambessa,Mel,Jhin,Lux,Zaahen,Pantheon,Ahri,Ziggs,Swain,0
NA1_5510254079,16.5,Yasuo,Gwen,Nasus,Smolder,Sona,Urgot,Shaco,Jhin,Kaisa,Rakan,0
NA1_5511721005,16.5,Ornn,Rengar,Syndra,Tristana,Blitzcrank,Sylas,Udyr,Ryze,Jhin,Rumble,0
NA1_5511550066,16.5,Jayce,Ornn,Diana,Xerath,Karma,Olaf,LeeSin,Ekko,Kalista,Zilean,0
NA1_5511814775,16.5,Akali,Brand,Yone,Senna,Leona,Gragas,Jayce,KogMaw,Yunara,Nami,1
NA1_5510077009,16.5,Garen,JarvanIV,Taliyah,Draven,Karma,Shaco,Graves,Xerath,Veigar,Sona,0
NA1_5506791309,16.5,Teemo,Kayn,Qiyana,Karthus,Sion,Ornn,Aatrox,Orianna,Sivir,Karma,0
NA1_5511633821,16.5,Malphite,Jayce,Ahri,Kaisa,Alistar,Chogath,Hecarim,Yone,Smolder,Soraka,0
NA1_5511678732,16.5,Yone,XinZhao,Gwen,Jhin,Shen,Orianna,Evelynn,Riven,Smolder,Taric,0
NA1_5508325195,16.5,LeeSin,RekSai,TwistedFate,Smolder,Morgana,Akali,Neeko,Zoe,Tristana,Thresh,0
NA1_5509625411,16.5,Udyr,Talon,Leblanc,Lucian,Nami,Darius,Kayn,Kassadin,Ezreal,Karma,0
NA1_5508967358,16.5,Ambessa,Shen,Zed,Tristana,Pyke,Malphite,Graves,Akali,Nilah,Leona,0
NA1_5506306850,16.5,Chogath,LeeSin,Syndra,Ezreal,Braum,Camille,Khazix,Katarina,Hwei,Pantheon,1
NA1_5509031159,16.5,Ryze,Hecarim,Seraphine,Samira,Rell,DrMundo,Graves,Ahri,Lucian,Nidalee,1
NA1_5508426895,16.5,Shen,Shyvana,Ezreal,Jinx,Rakan,Aatrox,Nunu,Katarina,Twitch,Morgana,1
NA1_5509670279,16.5,Ornn,Khazix,Katarina,Kaisa,Pyke,Aatrox,Brand,Sion,Jhin,Senna,1
NA1_5510144994,16.5,Darius,Diana,Ekko,Kaisa,Teemo,Zoe,LeeSin,Cassiopeia,Corki,Rell,0
NA1_5510454461,16.5,Renekton,Zaahen,Malzahar,Ezreal,Bard,Lissandra,Pantheon,Yone,Lucian,Janna,0
NA1_5507930800,16.5,Garen,Jayce,Aurora,Sivir,Thresh,Darius,Graves,Xerath,Karthus,Nami,0
NA1_5507259102,16.5,Irelia,DrMundo,Kassadin,MissFortune,Morgana,Shen,FiddleSticks,Vex,Tristana,Thresh,0
NA1_5510264885,16.5,Shen,LeeSin,Lux,Smolder,Karma,Akali,Ekko,Yasuo,Aphelios,Thresh,0
NA1_5509981918,16.5,Gragas,Naafiri,Ahri,Ezreal,Zilean,Zaahen,Udyr,Ziggs,Senna,Jhin,0
NA1_5511293385,16.5,Gragas,Rengar,Ekko,Ezreal,Mel,Chogath,Kayn,Riven,Samira,Brand,0
NA1_5511781415,16.5,Fiora,Graves,TwistedFate,Kaisa,Senna,Heimerdinger,Lillia,Naafiri,Aphelios,Thresh,0
NA1_5511493944,16.5,Anivia,Ambessa,Aurora,Ashe,Sona,Teemo,Ekko,Annie,Ezreal,Pyke,1
NA1_5511754273,16.5,Renekton,MonkeyKing,Sylas,Aphelios,FiddleSticks,Olaf,LeeSin,Zed,Jinx,Alistar,0
NA1_5511761339,16.5,Gnar,Nunu,Azir,Jinx,Zilean,Heimerdinger,Rengar,Kassadin,Ezreal,Blitzcrank,1
NA1_5509417814,16.5,Volibear,Zac,Ahri,Samira,Thresh,Teemo,XinZhao,Velkoz,Smolder,Janna,1
NA1_5505838669,16.5,Riven,Volibear,Sylas,Senna,Nami,Renekton,Vi,AurelionSol,Samira,Pyke,1
NA1_5511707063,16.5,Sion,Fizz,Naafiri,Draven,Pantheon,Zaahen,MonkeyKing,Lux,Kaisa,Xerath,0
NA1_5508381868,16.5,Sion,Kayn,Ryze,Jinx,Briar,Camille,Ekko,Cassiopeia,Smolder,Karma,0
NA1_5511658545,16.5,Fiora,Khazix,Xerath,Sivir,Karma,Olaf,Talon,Aurora,Caitlyn,Illaoi,1
NA1_5508542926,16.5,Yone,Naafiri,Hwei,Ezreal,Poppy,Quinn,MasterYi,Syndra,Zeri,Yuumi,0
NA1_5509393818,16.5,Gragas,RekSai,Taliyah,Ezreal,Leona,Aatrox,Graves,Akali,Mel,Nautilus,1
NA1_5510817178,16.5,Gangplank,XinZhao,Galio,Yunara,Alistar,Zed,Fizz,Yone,Caitlyn,Zilean,0
NA1_5510136882,16.5,Urgot,Lillia,Sylas,Ezreal,Sona,Jayce,Diana,Kled,Varus,Nami,0
NA1_5511416170,16.5,Aurora,Talon,Yone,Jhin,Elise,Riven,Kayn,Katarina,KogMaw,Taliyah,0
NA1_5509259839,16.5,Zaahen,Kaisa,Lux,Caitlyn,Zyra,Poppy,Hecarim,Syndra,Senna,Janna,0
NA1_5508685578,16.5,Renekton,Talon,Ekko,Draven,Blitzcrank,Ornn,Jayce,Yone,Caitlyn,Thresh,1
NA1_5509623161,16.5,Teemo,Ivern,Irelia,Lux,Janna,Chogath,Brand,Mel,Ezreal,Neeko,1
NA1_5509435855,16.5,Garen,Gwen,Zoe,Jinx,Milio,Camille,Graves,Ahri,Corki,Leona,1
NA1_5506543082,16.5,Jayce,RekSai,Kassadin,MissFortune,Sona,Ornn,JarvanIV,Sylas,Aphelios,Bard,0
NA1_5511398087,16.5,Mordekaiser,MasterYi,Vladimir,Jhin,Senna,Fiora,Zac,Azir,Nilah,Nami,0
NA1_5511055708,16.5,Fiora,Nasus,Xerath,Yasuo,Senna,Yone,Viego,Ahri,Brand,Nami,0
NA1_5511374800,16.5,Trundle,Ambessa,Zoe,Mel,Alistar,Jax,Shen,Syndra,Veigar,Zyra,0
NA1_5507404159,16.5,Volibear,Hecarim,Akshan,Yunara,Karma,Shen,Ekko,Tristana,Twitch,Sona,1
NA1_5508460468,16.5,Garen,Trundle,Taliyah,Aphelios,Thresh,Shen,Zac,TwistedFate,MissFortune,Taric,0
NA1_5511847211,16.5,DrMundo,MasterYi,XinZhao,Veigar,Amumu,Zaahen,Viego,Morgana,Hwei,Sona,0
NA1_5511577484,16.5,Ambessa,Vi,Orianna,Jhin,Elise,Tryndamere,Graves,Ahri,Ezreal,Karma,0
NA1_5509270192,16.5,TwistedFate,LeeSin,Viktor,Ezreal,Nautilus,Irelia,Karthus,Urgot,Corki,Darius,1
NA1_5510128758,16.5,Swain,MonkeyKing,Vex,Yasuo,Thresh,Garen,Gwen,Syndra,Jinx,Pantheon,0
NA1_5510500233,16.5,Khazix,JarvanIV,Ryze,Kaisa,Nautilus,Riven,RekSai,Chogath,Jinx,Karma,0
NA1_5507714674,16.5,Tryndamere,Hecarim,Sylas,Jhin,Yuumi,Akali,Amumu,Leblanc,Vayne,Thresh,1
NA1_5510469938,16.5,Aatrox,Shaco,Ryze,Ezreal,Velkoz,Camille,Talon,Swain,KogMaw,Rakan,1
NA1_5508886728,16.5,Chogath,Kayn,Yone,Smolder,Alistar,Irelia,Graves,Sylas,Ezreal,Janna,0
NA1_5509857783,16.5,Yone,Udyr,TwistedFate,Corki,Seraphine,Jax,Karthus,Ambessa,Zeri,Zilean,1
NA1_5511145760,16.5,Irelia,MasterYi,Viktor,Lucian,Leona,Garen,Ambessa,Ahri,Jhin,Karma,1
NA1_5508955167,16.5,Ornn,Elise,Qiyana,Yunara,Rell,Mordekaiser,Ivern,Yone,Corki,Nautilus,1
NA1_5510158947,16.5,Vayne,Nocturne,Orianna,Lucian,Neeko,Vladimir,Aatrox,Aurora,Yunara,Milio,1
NA1_5511561837,16.5,Nasus,Rengar,TwistedFate,Swain,Zoe,Jax,Zac,Katarina,Lux,Nami,1
NA1_5511248605,16.5,Anivia,Aatrox,Ahri,Kaisa,Thresh,Fiora,Zyra,Velkoz,Varus,Karma,1
NA1_5510515708,16.5,Shen,Talon,Kayle,Lux,Leona,Rumble,Vi,Aurora,Tristana,Rell,1
NA1_5509323297,16.5,Pantheon,Hecarim,Nasus,Mel,Seraphine,Sion,Ekko,Ryze,Lucian,Nami,1
NA1_5509770454,16.5,Nocturne,Jayce,Zed,Vladimir,Senna,Jax,Taliyah,Neeko,Yasuo,Nautilus,0
NA1_5509179351,16.5,Jax,Zed,TwistedFate,Kaisa,Pyke,Renekton,Zac,Yone,Yunara,Maokai,1
NA1_5510419476,16.5,Yasuo,Diana,Viktor,Ezreal,Sona,Darius,Nocturne,Talon,Velkoz,Soraka,0
NA1_5510442436,16.5,Yone,Jayce,Sylas,Caitlyn,Milio,Yorick,Belveth,Viktor,Ashe,Seraphine,1
NA1_5511396959,16.5,Rumble,Zac,Irelia,MissFortune,Sona,Camille,Briar,Kayle,Corki,Nami,1
NA1_5511506324,16.5,Yorick,Zaahen,Veigar,Ashe,Milio,Urgot,Teemo,Annie,Jinx,Nami,0
NA1_5511197505,16.5,Kennen,Kindred,Jayce,Smolder,Rakan,Udyr,Talon,Sylas,Ezreal,Karma,1
NA1_5511773319,16.5,Yone,DrMundo,Galio,Jinx,TahmKench,Fiora,Gragas,Akali,Ezreal,Nami,0
NA1_5510399672,16.5,Jayce,Shen,Hwei,MissFortune,Nautilus,Chogath,Sejuani,Tryndamere,Twitch,Braum,0
NA1_5511416161,16.5,Poppy,Zac,Hwei,Jhin,Karma,Zyra,Sylas,Aurora,Corki,Pyke,1
NA1_5509823618,16.5,Ambessa,Nunu,Syndra,Ziggs,Leona,Warwick,Ivern,Jayce,Ezreal,Bard,0
NA1_5510362768,16.5,MasterYi,XinZhao,Twitch,Vladimir,Yuumi,Singed,Kayn,Malzahar,Jhin,Maokai,1
NA1_5509535220,16.5,Ambessa,Graves,Sylas,Twitch,Thresh,Renekton,Kayn,Yasuo,Kaisa,Rakan,0
NA1_5506375622,16.5,Akali,Skarner,Yasuo,Smolder,Yuumi,Aatrox,MasterYi,Kayle,Mel,Thresh,1
NA1_5506274426,16.5,Jayce,Aatrox,Orianna,Caitlyn,Nautilus,Irelia,Rengar,Chogath,Kaisa,Pyke,0
NA1_5507877127,16.5,Riven,LeeSin,Viktor,Draven,Alistar,Garen,Lillia,Orianna,Corki,Leona,0
NA1_5511469096,16.5,Garen,Kayn,Hwei,Yunara,Lulu,Gnar,Neeko,Aurora,Irelia,Pyke,1
NA1_5507928033,16.5,Shen,Singed,Vex,Velkoz,Senna,Sylas,Malphite,Zed,KogMaw,Karma,0
NA1_5509850779,16.5,Camille,LeeSin,Syndra,Smolder,Alistar,Vladimir,Hecarim,Ekko,Jhin,Bard,0
NA1_5511196255,16.5,Garen,Skarner,Zed,Draven,Karma,Kayn,Teemo,Yasuo,Kaisa,Pyke,1
NA1_5510295618,16.5,Riven,Elise,Taliyah,Yasuo,Senna,Jayce,Viego,Veigar,Kaisa,Sona,0
NA1_5510546021,16.5,Renekton,Lillia,Zed,Sivir,Sylas,Jayce,Khazix,Ahri,Swain,MonkeyKing,1
NA1_5510943984,16.5,Singed,Nidalee,AurelionSol,Xayah,Blitzcrank,Camille,Ekko,Anivia,Zeri,Zilean,1
NA1_5511340739,16.5,Zaahen,Hecarim,Viktor,Sivir,Yuumi,Garen,Vi,Malzahar,Yunara,Nautilus,0
NA1_5509728595,16.5,Vladimir,MasterYi,Lissandra,Jhin,Zilean,Riven,Shen,Orianna,Ashe,Soraka,1
NA1_5511327317,16.5,Volibear,Kayn,Swain,Aphelios,Sona,Urgot,Belveth,Taliyah,Twitch,Milio,0
NA1_5511616847,16.5,Sion,Ambessa,Sylas,Smolder,Renata,Olaf,FiddleSticks,Viktor,Kalista,Nautilus,0
NA1_5511276716,16.5,Jax,Khazix,Ahri,Aphelios,Milio,Shen,Ivern,Hwei,Jinx,Seraphine,1
NA1_5507566761,16.5,Jax,MasterYi,TwistedFate,Veigar,Mel,Urgot,Viego,Viktor,Kaisa,Nautilus,1
NA1_5506741944,16.5,Sett,Sion,Galio,Vladimir,Senna,Yone,Mordekaiser,Nasus,Lucian,Braum,0
NA1_5510902615,16.5,Shen,Vi,Swain,TwistedFate,Alistar,Camille,JarvanIV,Yasuo,Tristana,Zilean,1
NA1_5509797987,16.5,Gangplank,Nocturne,Akshan,Veigar,Poppy,Ambessa,Volibear,Xerath,Vayne,Trundle,0
NA1_5510005864,16.5,Rumble,FiddleSticks,Vayne,Ezreal,Nami,Malphite,Talon,Ahri,Jinx,Lulu,1
NA1_5511291244,16.5,Sylas,Kindred,Sion,Seraphine,Bard,Swain,Nocturne,Xerath,Jhin,Blitzcrank,1
NA1_5509377850,16.5,KSante,LeeSin,Malzahar,Aphelios,Bard,Ekko,Graves,Qiyana,Ezreal,Velkoz,0
NA1_5507856135,16.5,Riven,Lillia,Seraphine,Corki,Pyke,Cassiopeia,Volibear,Yone,Ezreal,Karma,0
NA1_5510284043,16.5,MasterYi,JarvanIV,Zoe,Lucian,Thresh,Garen,Rengar,Corki,Mel,Neeko,1
NA1_5510824375,16.5,Garen,Nocturne,Ahri,Swain,Senna,Sion,Evelynn,Yone,Ezreal,Nami,1
NA1_5506740589,16.5,Azir,FiddleSticks,Zed,MissFortune,Blitzcrank,Yasuo,Briar,Urgot,Ziggs,Alistar,1
NA1_5508048467,16.5,Akali,Rengar,Ambessa,Ziggs,Sona,Sylas,Viego,Qiyana,Draven,Rell,0
NA1_5510676947,16.5,Zaahen,Ekko,Sylas,Kaisa,Blitzcrank,Ornn,Nocturne,Kassadin,Yunara,Leona,1
NA1_5511613368,16.5,Renekton,Hecarim,Zoe,Karthus,Pyke,Kled,Ekko,Lucian,AurelionSol,FiddleSticks,0
NA1_5510468262,16.5,Yorick,Fizz,Taliyah,Kaisa,Taric,Yasuo,Zac,Azir,Xayah,Pantheon,0
NA1_5511895889,16.5,Sett,Khazix,Annie,Caitlyn,Nami,Illaoi,DrMundo,Orianna,Ashe,Senna,0
NA1_5508553922,16.5,Nasus,Graves,Zilean,Ashe,Seraphine,Garen,Qiyana,Ziggs,Kaisa,Leona,0
NA1_5508751054,16.5,Graves,Aatrox,Diana,Smolder,Nami,Aurora,Ambessa,Syndra,MissFortune,Rell,0
NA1_5511084516,16.5,Briar,Jayce,Vex,Ezreal,Rell,Yorick,Vi,Akali,Smolder,Karma,0
NA1_5508904424,16.5,Shen,Viego,Cassiopeia,Ezreal,Bard,Swain,LeeSin,Sylas,Jhin,Janna,1
NA1_5511554653,16.5,Sett,Viego,Aurora,Ezreal,Twitch,Volibear,Sejuani,Ahri,Caitlyn,Thresh,0
NA1_5507829420,16.5,Vayne,Viego,Ziggs,Caitlyn,Poppy,Rumble,Khazix,TwistedFate,Yunara,Pyke,1
NA1_5509401233,16.5,Gangplank,Graves,Sylas,AurelionSol,Zyra,Ornn,Taliyah,Mel,Ezreal,Velkoz,1
NA1_5510344209,16.5,Olaf,RekSai,Sylas,Caitlyn,Lux,Irelia,Graves,Lissandra,Varus,Karma,0
NA1_5507905169,16.5,Zilean,XinZhao,Ahri,Corki,Bard,Yorick,Nunu,Hwei,Jinx,Alistar,0
NA1_5506253642,16.5,Vayne,Viego,Kassadin,Xerath,Nautilus,Kennen,Zaahen,Ryze,Xayah,Brand,1
NA1_5508096600,16.5,Varus,Viego,TwistedFate,Jhin,Soraka,Ornn,Graves,Zed,Kaisa,Alistar,1
NA1_5511225963,16.5,Malphite,Talon,Galio,Ezreal,Senna,Vladimir,Ambessa,TwistedFate,Ashe,Seraphine,1
NA1_5511818906,16.5,Shen,Briar,Chogath,Jinx,Milio,Gangplank,Ekko,Yasuo,Kaisa,Braum,1
NA1_5508237174,16.5,Vayne,Kindred,Vladimir,Malzahar,Poppy,Varus,Shaco,Vex,Kaisa,Rakan,0
NA1_5510735254,16.5,Jax,LeeSin,Yasuo,Mel,Nami,Garen,MasterYi,Ahri,Ashe,Xerath,0
NA1_5511514259,16.5,Singed,Talon,Zed,Jinx,Nautilus,Sion,Sylas,TwistedFate,Twitch,Karma,0
NA1_5510405795,16.5,Zaahen,Karthus,Zed,Aphelios,Leona,Gangplank,Hecarim,Lissandra,Jinx,Bard,1
NA1_5510299810,16.5,DrMundo,Talon,TwistedFate,Sivir,Sona,Chogath,Graves,Lux,Ashe,Bard,1
NA1_5511683477,16.5,Mordekaiser,Ekko,Fizz,Kaisa,Braum,Kayle,Nocturne,Veigar,Yunara,Amumu,1
NA1_5510519504,16.5,Chogath,Graves,Qiyana,MissFortune,Anivia,Mordekaiser,Jax,Talon,Smolder,Nami,0
NA1_5509127039,16.5,Volibear,Zac,Malzahar,Caitlyn,Bard,KSante,Karthus,Zed,Ezreal,Nautilus,0
NA1_5510662293,16.5,KSante,LeeSin,Leblanc,Yunara,Lulu,Renekton,Talon,Ahri,Samira,Rell,0
NA1_5509403172,16.5,Ambessa,Shaco,Irelia,Swain,Leona,Renekton,Kayn,Diana,Yunara,Janna,0
NA1_5510672179,16.5,Garen,XinZhao,Udyr,Aphelios,Thresh,Fiora,Nasus,Syndra,Caitlyn,Elise,1
NA1_5508582756,16.5,Shen,Khazix,Velkoz,Yunara,Alistar,Ornn,Graves,Zilean,Lucian,Karma,0
NA1_5511802302,16.5,Jax,Ambessa,Xerath,Kaisa,Rakan,Aatrox,Zac,Annie,Ezreal,Thresh,0
NA1_5511694438,16.5,Mordekaiser,Viego,Hwei,Nilah,Soraka,Gragas,Naafiri,Jayce,Ezreal,Seraphine,0
NA1_5511891556,16.5,Smolder,Rengar,Nasus,Varus,Blitzcrank,Rumble,Graves,Cassiopeia,Kaisa,Nami,1
NA1_5506494242,16.5,Smolder,Volibear,Viktor,Rammus,Zyra,Garen,Briar,Veigar,MissFortune,Alistar,1
NA1_5509577312,16.5,Sion,Graves,Syndra,Lucian,Nami,Gwen,Kindred,Orianna,Samira,Karma,1
NA1_5506155605,16.5,Riven,LeeSin,Zoe,Ezreal,Rakan,Renekton,Ambessa,Aurora,Hwei,Senna,0
NA1_5511071061,16.5,Zaahen,Jayce,Ahri,Viktor,Nami,Malphite,Ekko,Zed,Nilah,Lulu,1
NA1_5506926259,16.5,Riven,Nocturne,AurelionSol,Ziggs,Nautilus,Ryze,MasterYi,Zed,Tristana,Rell,0
NA1_5510440227,16.5,Darius,Jax,Yasuo,Mel,Morgana,Rumble,Diana,Pantheon,Yunara,Brand,0
NA1_5511924541,16.5,Ornn,Ekko,Swain,Jinx,Pyke,DrMundo,Nocturne,Vex,Yunara,Elise,1
NA1_5511752756,16.5,Malphite,Sylas,TwistedFate,Jinx,Zyra,Hwei,Qiyana,Viktor,Yunara,Alistar,1
NA1_5509141157,16.5,Jax,MasterYi,Xerath,Caitlyn,Ahri,Gnar,Ambessa,Yasuo,Kaisa,Maokai,0
NA1_5511270233,16.5,Zaahen,Malphite,Leblanc,Yunara,Soraka,Chogath,Graves,Yasuo,Mel,Seraphine,0
NA1_5511664904,16.5,Renekton,Hecarim,Vex,Smolder,Pyke,Shen,Evelynn,Yone,MissFortune,Seraphine,0
NA1_5509083103,16.5,Ryze,Ambessa,Hwei,Jhin,Karma,Teemo,Naafiri,Orianna,Yunara,Lulu,0
NA1_5511501464,16.5,Camille,Zac,Lissandra,Jhin,Zyra,Chogath,Fizz,Viktor,Kaisa,Thresh,1
NA1_5507910185,16.5,Zaahen,Briar,Veigar,Aphelios,Nautilus,Sylas,Zyra,Zoe,Samira,Braum,0
NA1_5508767338,16.5,Pantheon,Sylas,Vex,Lucian,Soraka,Jax,Graves,Akali,Kaisa,Shen,1
NA1_5510390281,16.5,Ambessa,Zaahen,Sylas,Tristana,Nami,Zilean,Volibear,Katarina,Aphelios,Pyke,0
NA1_5511893008,16.5,Zac,Nocturne,Anivia,Sivir,Sona,Singed,Kayn,Cassiopeia,Ezreal,Nami,0
NA1_5511572699,16.5,Nasus,Zed,Chogath,Mel,Sona,Vladimir,Talon,Sylas,Draven,Morgana,1
NA1_5507477045,16.5,Volibear,Viego,Yone,Ashe,Zoe,Jax,XinZhao,Viktor,Corki,Nami,1
NA1_5509032013,16.5,Jayce,Graves,Hwei,Smolder,Elise,Vayne,Karthus,Naafiri,Varus,Alistar,0
NA1_5510020944,16.5,Yorick,LeeSin,Sylas,Caitlyn,Karma,Gnar,Khazix,Ahri,Ashe,Velkoz,1
NA1_5507721994,16.5,Malphite,Graves,Malzahar,Xayah,Blitzcrank,DrMundo,Zaahen,Viktor,Varus,Taric,0
NA1_5506341338,16.5,Gwen,Talon,Lux,Yunara,Alistar,Singed,Shen,Katarina,Draven,Maokai,0
NA1_5509159415,16.5,Olaf,Fizz,Taliyah,Ashe,Blitzcrank,KSante,Nunu,Gragas,Senna,Thresh,1
NA1_5509639845,16.5,Olaf,LeeSin,Kayle,Jhin,Nautilus,Jax,Udyr,Varus,Jinx,Bard,1
NA1_5511641298,16.5,Varus,Jayce,Annie,Sivir,Neeko,Jax,Graves,Sylas,Smolder,Zyra,0
NA1_5508066137,16.5,Zaahen,LeeSin,Orianna,Twitch,Soraka,Malphite,Kayn,Ahri,Jinx,Milio,0
NA1_5509093765,16.5,Aurora,FiddleSticks,Swain,MissFortune,Shen,Mordekaiser,Hecarim,Syndra,Xayah,Sett,0
NA1_5511097121,16.5,Akali,MonkeyKing,Jayce,Aphelios,Annie,Sion,Viego,Galio,Ezreal,Lux,0
NA1_5507520355,16.5,Ambessa,Nocturne,Zed,Mel,Senna,Camille,Ekko,Kaisa,Jhin,Rakan,1
NA1_5509084384,16.5,DrMundo,Graves,Velkoz,Jinx,Shen,Yorick,Ekko,Katarina,Brand,Alistar,0
NA1_5511701999,16.5,Zed,LeeSin,Galio,Twitch,Rakan,Neeko,Rumble,Yasuo,MissFortune,Janna,1
NA1_5509025009,16.5,Shen,Khazix,Galio,Ashe,Leona,Fiora,RekSai,Yone,Xayah,Rakan,0
NA1_5508446072,16.5,Shen,Hecarim,Ahri,Lucian,Milio,Vayne,Khazix,Viktor,Ashe,Seraphine,1
NA1_5511527503,16.5,Renekton,Viego,Sylas,Yunara,Brand,Sion,Nocturne,Akali,Ezreal,Nami,0
NA1_5508374334,16.5,TwistedFate,RekSai,Corki,Twitch,Yuumi,Fiora,Fizz,Nasus,Sion,Zoe,1
NA1_5510125847,16.5,Riven,JarvanIV,Ahri,Caitlyn,Bard,Quinn,Ambessa,Aurora,Jinx,Anivia,0
NA1_5506270322,16.5,Sion,Naafiri,Sylas,Jhin,TahmKench,Varus,RekSai,Ahri,Brand,Lux,1
NA1_5508908281,16.5,Tryndamere,Poppy,Nunu,Caitlyn,Janna,KSante,Rengar,Orianna,Draven,Thresh,0
NA1_5509780612,16.5,Nasus,Briar,Veigar,Samira,Pyke,Talon,LeeSin,Viktor,Kaisa,Maokai,1
NA1_5509037246,16.5,Kennen,Yorick,Yone,Velkoz,Sona,Irelia,Lillia,Gragas,MissFortune,Soraka,0
NA1_5508665376,16.5,Riven,Nunu,Leblanc,Smolder,Seraphine,Urgot,LeeSin,Zoe,Tristana,Lux,0
NA1_5510583719,16.5,Yasuo,Graves,Akali,Draven,Thresh,Chogath,Nocturne,Naafiri,Brand,Pyke,0
NA1_5506486680,16.5,Zaahen,Ambessa,Irelia,Swain,Thresh,KSante,Kayn,Brand,Kalista,Anivia,1
NA1_5508484346,16.5,Zaahen,Rumble,Kassadin,Samira,Thresh,Aatrox,Graves,Lissandra,Swain,Seraphine,1
NA1_5510507791,16.5,Malphite,Naafiri,Ahri,Velkoz,Nami,Anivia,Talon,Zed,Kaisa,Rell,0
NA1_5510125634,16.5,Urgot,Talon,Ahri,Jinx,Poppy,Darius,MasterYi,Viktor,Caitlyn,Alistar,1
NA1_5509581315,16.5,Ornn,Vi,Yasuo,Ashe,Zoe,Anivia,XinZhao,Irelia,Samira,Janna,0
NA1_5509235728,16.5,Darius,Ivern,Xerath,Veigar,Janna,Varus,DrMundo,Ahri,Ezreal,Velkoz,0
NA1_5508244332,16.5,Aurora,MonkeyKing,Akali,Varus,Seraphine,Nasus,JarvanIV,Syndra,Ashe,Zoe,1
NA1_5511060205,16.5,Gwen,Nidalee,Caitlyn,Ashe,Bard,Garen,Qiyana,Viktor,Senna,Hwei,1
NA1_5510156675,16.5,Talon,Aatrox,Vex,Zeri,Yuumi,Nasus,Khazix,Akshan,Xerath,Alistar,1
NA1_5511262961,16.5,Jayce,Khazix,Ryze,Brand,Karma,Renekton,Shaco,Zeri,MissFortune,Zyra,1
NA1_5510431532,16.5,Naafiri,Evelynn,Yone,Caitlyn,Jax,Swain,Rengar,Qiyana,Yasuo,Senna,1
NA1_5510942297,16.5,Ambessa,Briar,Veigar,Seraphine,Rell,Aatrox,MasterYi,Leblanc,Tristana,Blitzcrank,0
NA1_5506399888,16.5,Darius,Zac,Heimerdinger,Ezreal,Leona,KSante,Gragas,Swain,Jinx,Poppy,0
NA1_5509412056,16.5,Aatrox,Zaahen,Leblanc,Jinx,FiddleSticks,Yorick,Udyr,Morgana,Corki,Sona,0
NA1_5508780010,16.5,Zaahen,Nidalee,Syndra,Jinx,Braum,Garen,Evelynn,Viktor,Sivir,Janna,1
NA1_5510837967,16.5,Zoe,Sejuani,Akali,Ezreal,Senna,Urgot,Trundle,Kassadin,Sivir,Yuumi,1
NA1_5511699632,16.5,Ambessa,Hecarim,Ekko,MissFortune,Yuumi,Irelia,Graves,Viktor,Zeri,Nami,0
NA1_5510426936,16.5,Ambessa,Pantheon,Azir,Ziggs,Alistar,Nasus,Nocturne,Orianna,Kaisa,Leona,0
NA1_5510862752,16.5,Ornn,Ekko,Syndra,Aphelios,Thresh,Aatrox,Graves,TwistedFate,Caitlyn,Nautilus,0
NA1_5508498471,16.5,DrMundo,XinZhao,Anivia,Kaisa,Leona,Caitlyn,Nidalee,Vex,Corki,Braum,1
NA1_5506795023,16.5,Malphite,Talon,Aurora,Smolder,JarvanIV,Mordekaiser,Ekko,Yone,Draven,Nami,0
NA1_5507970672,16.5,Aatrox,LeeSin,Akali,Jinx,Xerath,Zaahen,Vi,Yone,Mel,Anivia,1
NA1_5511644973,16.5,Kennen,RekSai,Yasuo,Smolder,Zac,Quinn,Graves,Sylas,Jhin,Aurora,1
NA1_5507511887,16.5,Aatrox,Kindred,Yasuo,Kaisa,Nami,Illaoi,FiddleSticks,Vex,Zeri,JarvanIV,1
NA1_5511486769,16.5,Jayce,Gwen,Yone,Corki,Sylas,Garen,Graves,TwistedFate,Lux,Thresh,0
NA1_5510454021,16.5,Fiora,Rengar,Anivia,Smolder,Senna,Malphite,Sylas,TwistedFate,Caitlyn,Thresh,0
NA1_5507418689,16.5,Renekton,LeeSin,Zoe,Corki,Karma,Shen,JarvanIV,Morgana,Smolder,Ekko,1
NA1_5506571334,16.5,Ornn,Jayce,Viktor,Smolder,Velkoz,Nasus,Poppy,Ryze,Ezreal,Lulu,1
NA1_5511660366,16.5,Kennen,Vi,Ekko,Yunara,Thresh,Anivia,Kayn,Katarina,Caitlyn,Rakan,0
NA1_5511869282,16.5,Ornn,Hecarim,Akshan,Kaisa,Alistar,Naafiri,Shaco,Zed,Veigar,Amumu,1
NA1_5508167860,16.5,Ornn,JarvanIV,Hwei,MissFortune,Alistar,DrMundo,Trundle,Viktor,Samira,Pyke,1
NA1_5508092183,16.5,Shen,Chogath,Ahri,Jhin,Soraka,Camille,Graves,TwistedFate,Ashe,Lulu,1
NA1_5510643430,16.5,Jayce,Graves,Veigar,Samira,Rell,Vladimir,Nocturne,Ziggs,Smolder,Janna,0
