match_id,patch,blue_1,blue_2,blue_3,blue_4,blue_5,red_1,red_2,red_3,red_4,red_5,blue_win
NA1_5510468094,16.5,Ambessa,Aphelios,Aurora,Milio,Sylas,Khazix,Mel,Talon,Tryndamere,Xerath,0
NA1_5505623169,16.5,Ahri,Janna,Kayle,Twitch,Zaahen,Aatrox,Jax,Karma,Xerath,Yunara,0
NA1_5510763551,16.5,Annie,Maokai,Pantheon,Trundle,Vayne,Anivia,Aphelios,Sejuani,Vi,Yasuo,1
NA1_5509362149,16.5,Ahri,Garen,Mel,Nocturne,Pyke,Akali,Ezreal,RekSai,Yuumi,Zed,0
NA1_5509789907,16.5,Aphelios,Ashe,Aurora,Evelynn,Gnar,Lucian,Nami,TwistedFate,Vi,Vladimir,1
NA1_5507714573,16.5,KSante,Rakan,Teemo,Yunara,Zoe,Cassiopeia,Fizz,Samira,Thresh,Urgot,1
NA1_5510365304,16.5,Senna,Sylas,Yasuo,Zaahen,Ziggs,Jax,Karthus,Seraphine,Swain,Twitch,1
NA1_5506993013,16.5,Belveth,Smolder,Swain,Sylas,Zed,Ezreal,Karma,Kennen,MasterYi,Vex,1
NA1_5510320099,16.5,Braum,Irelia,Leblanc,Viego,Yunara,Annie,JarvanIV,Thresh,Vex,Zed,1
NA1_5507716492,16.5,Gwen,Hecarim,Nautilus,Ornn,Samira,Akshan,Brand,Gangplank,Graves,Pyke,1
NA1_5509297375,16.5,Aurora,Draven,Nautilus,Nocturne,RekSai,Brand,DrMundo,Graves,Nami,Vladimir,1
NA1_5509012563,16.5,Kayn,Kled,Mel,Soraka,Zed,Darius,Ekko,Jinx,Lulu,Trundle,0
NA1_5510492881,16.5,Corki,Hecarim,Kennen,Vex,Yuumi,Ahri,Anivia,Malphite,RekSai,Smolder,0
NA1_5507035733,16.5,Elise,Ezreal,Karthus,Mel,Sejuani,Smolder,TahmKench,Warwick,XinZhao,Yuumi,0
NA1_5510028903,16.5,Ahri,Corki,Kindred,Neeko,Sivir,Anivia,Illaoi,Khazix,Nami,Smolder,1
NA1_5505682282,16.5,DrMundo,Ekko,KogMaw,Rakan,Yasuo,Gangplank,Irelia,Kayn,Poppy,Veigar,1
NA1_5510084990,16.5,DrMundo,Nocturne,Nunu,Varus,Zoe,Janna,Taliyah,Twitch,Viktor,Yorick,1
NA1_5510369907,16.5,Ashe,Mordekaiser,Seraphine,XinZhao,Zed,Kaisa,Nami,Shaco,Sion,Xerath,1
NA1_5507577980,16.5,KogMaw,Nami,Vex,Vi,Yone,Briar,Jinx,Leblanc,Lulu,Sett,1
NA1_5510589334,16.5,Braum,Kaisa,Leblanc,Ornn,Talon,JarvanIV,MissFortune,Riven,Sona,Vladimir,1
NA1_5507014206,16.5,Akali,Corki,TahmKench,Thresh,Zac,Graves,Nilah,Ryze,Taric,Zaahen,1
NA1_5508606747,16.5,AurelionSol,Leblanc,LeeSin,Maokai,Vayne,Caitlyn,Graves,Illaoi,Malzahar,Nidalee,1
NA1_5510275929,16.5,Jayce,KSante,Warwick,Yunara,Zilean,Aatrox,Hwei,Kindred,Sona,Zed,0
NA1_5507314751,16.5,Azir,Belveth,Nami,Ornn,Twitch,Irelia,Khazix,Senna,Seraphine,TwistedFate,0
NA1_5505501155,16.5,Hwei,Lux,Naafiri,Pyke,TahmKench,Bard,Poppy,Twitch,Yasuo,Zac,0
NA1_5509577223,16.5,Ekko,Ivern,Rakan,Xayah,Yasuo,Alistar,Fizz,Renekton,Smolder,Zed,1
NA1_5507309159,16.5,Bard,FiddleSticks,Gangplank,TwistedFate,Zeri,Amumu,Janna,Volibear,Yone,Yunara,0
NA1_5509862524,16.5,Brand,Nasus,Orianna,Ornn,Thresh,Alistar,Annie,Ashe,Briar,Kennen,0
NA1_5509707509,16.5,Galio,MonkeyKing,Sona,Twitch,Veigar,Ekko,Graves,Jinx,Milio,Poppy,0
NA1_5509268516,16.5,Gangplank,Kaisa,Nami,Udyr,Zac,Jayce,Khazix,Rumble,Soraka,Xayah,0
NA1_5508092930,16.5,Akali,Ambessa,Azir,Nautilus,Yasuo,Caitlyn,Jayce,Milio,Talon,Vex,0
NA1_5507869692,16.5,Graves,Jayce,Jhin,Kennen,Nautilus,Anivia,Jinx,Khazix,Milio,Quinn,1
NA1_5508783886,16.5,Kayn,Malphite,Nami,Samira,Yasuo,Jax,Jinx,Singed,Soraka,Talon,0
NA1_5508474232,16.5,Malzahar,Udyr,Urgot,Yuumi,Zeri,MissFortune,Olaf,Pyke,Shaco,Zoe,0
NA1_5508243590,16.5,Kindred,Malzahar,MissFortune,Ornn,Pantheon,KogMaw,Milio,Nasus,Udyr,Vladimir,1
NA1_5509807317,16.5,Malzahar,Sylas,Teemo,Urgot,Xayah,Diana,Garen,Tristana,Yone,Yuumi,0
NA1_5510721323,16.5,Ashe,Sejuani,Seraphine,Sylas,Viego,Akali,Corki,Graves,Nami,Zac,1
NA1_5508800716,16.5,Aatrox,Leona,Mel,Orianna,Yone,Jax,Kayle,Nautilus,Samira,Taliyah,0
NA1_5508856084,16.5,Ezreal,Janna,JarvanIV,Smolder,Veigar,Bard,Caitlyn,Draven,FiddleSticks,Yone,1
NA1_5510480530,16.5,Alistar,Annie,Ezreal,Gragas,MonkeyKing,Ahri,Nautilus,RekSai,Smolder,Zac,1
NA1_5507240830,16.5,Elise,Gangplank,JarvanIV,Xerath,Yunara,Ambessa,Anivia,Aphelios,Mordekaiser,Thresh,1
NA1_5506717790,16.5,Janna,Lissandra,Lucian,Malphite,RekSai,Bard,Ezreal,Kindred,Mordekaiser,TwistedFate,0
NA1_5510383766,16.5,Graves,Kayle,Poppy,Udyr,Yasuo,Ahri,Chogath,Rakan,Vi,Xayah,0
NA1_5506899244,16.5,Hecarim,Kaisa,Pyke,Singed,Zilean,Ambessa,Leona,Seraphine,Shen,Swain,0
NA1_5510225293,16.5,Diana,Hecarim,Pyke,XinZhao,Ziggs,Hwei,Jayce,Kindred,Nami,Swain,1
NA1_5508424911,16.5,Aurora,Ezreal,Shen,Sylas,Thresh,Akali,Alistar,Mel,Urgot,Vi,0
NA1_5509715122,16.5,Brand,Jayce,Lux,Swain,Tryndamere,Darius,Jinx,Shaco,Sylas,Xerath,0
NA1_5507038885,16.5,Ashe,Graves,Pantheon,Shaco,Vladimir,Diana,Lucian,MasterYi,Swain,Yuumi,0
NA1_5510752991,16.5,Chogath,Jhin,Shen,Syndra,Thresh,Karthus,Samira,Taric,Urgot,Viktor,1
NA1_5510072825,16.5,Graves,Irelia,Lulu,Sivir,Xerath,Malphite,Nidalee,Sona,Viktor,Yunara,0
NA1_5509400575,16.5,Fiora,Janna,Katarina,Shaco,Velkoz,Draven,Pyke,Shen,Taliyah,Xerath,1
NA1_5508301098,16.5,Ezreal,Heimerdinger,Jax,Vi,Zyra,Alistar,DrMundo,Graves,Kaisa,Veigar,0
NA1_5510714080,16.5,FiddleSticks,Lux,Morgana,Naafiri,Zaahen,Ahri,Bard,JarvanIV,Sylas,Yone,1
NA1_5510721271,16.5,Brand,Nunu,Seraphine,Yone,Zaahen,AurelionSol,Hwei,MissFortune,MonkeyKing,Nautilus,1
NA1_5506589372,16.5,Ambessa,Diana,LeeSin,Nami,Sivir,Ashe,Kled,Naafiri,Sona,Veigar,0
NA1_5510513372,16.5,Ekko,Jinx,Qiyana,Renekton,Soraka,Ahri,Graves,Senna,Singed,Viktor,0
NA1_5506240091,16.5,Leona,Maokai,MissFortune,Yone,Zed,Bard,Leblanc,Mordekaiser,Naafiri,Twitch,1
NA1_5507270150,16.5,Akali,Sejuani,Sivir,Yuumi,Zaahen,Braum,Ekko,Katarina,TwistedFate,Volibear,0
NA1_5507045401,16.5,Aatrox,Annie,Jhin,Kayn,Leona,Ahri,Ambessa,Gnar,Rakan,Xayah,1
NA1_5507550463,16.5,Graves,Karma,Malzahar,Nasus,Ziggs,Caitlyn,Garen,Shaco,Viktor,Volibear,0
NA1_5509073728,16.5,Jinx,Kayn,MasterYi,Shen,Yone,Aatrox,Anivia,Draven,Graves,Leblanc,0
NA1_5506579924,16.5,Jhin,Mel,Skarner,Vayne,Viego,Darius,Malphite,Senna,Sona,Viktor,0
NA1_5509055774,16.5,Ekko,Jinx,Kayle,Talon,Zyra,AurelionSol,Hecarim,Kaisa,Morgana,Smolder,1
NA1_5508718331,16.5,Kaisa,Malzahar,Rakan,Renekton,Viego,Maokai,Shaco,TwistedFate,Xayah,Zaahen,0
NA1_5510362083,16.5,Aatrox,Ezreal,Karthus,Pyke,Zed,Draven,Jax,Nautilus,Sylas,Zoe,1
NA1_5506048739,16.5,Graves,Jayce,Kaisa,Leona,Vex,Anivia,Corki,Lillia,Lucian,Milio,1
NA1_5507056043,16.5,Aatrox,Soraka,Varus,Vayne,Veigar,Anivia,Ashe,Seraphine,Talon,Yasuo,0
NA1_5510495035,16.5,AurelionSol,Aurora,Bard,Diana,MasterYi,Akali,Draven,LeeSin,Leona,TwistedFate,1
NA1_5508353610,16.5,Caitlyn,Graves,Janna,Renekton,Zaahen,Blitzcrank,Ekko,Fiora,MonkeyKing,Samira,0
NA1_5506004821,16.5,Brand,Fiora,Kayn,Naafiri,Poppy,Katarina,Lulu,Sejuani,XinZhao,Zeri,1
NA1_5510483910,16.5,Akshan,Bard,Jax,Varus,Yorick,Ekko,JarvanIV,Pyke,Ryze,Yunara,0
NA1_5509540742,16.5,Brand,Pantheon,TwistedFate,Vayne,Yone,Sion,Viego,Viktor,Yuumi,Zeri,1
NA1_5510149026,16.5,Fiora,Karma,LeeSin,Lucian,Sion,Azir,Gwen,Jinx,Pantheon,Zilean,1
NA1_5508307342,16.5,Galio,Graves,Leona,Malphite,Veigar,Akali,Caitlyn,Kayle,Nunu,Sylas,0
NA1_5507103015,16.5,Jinx,Khazix,Lulu,Orianna,Renekton,Ashe,Malphite,Malzahar,Milio,Morgana,1
NA1_5508695950,16.5,LeeSin,Lux,Orianna,Sion,Smolder,Ahri,Karma,RekSai,Vayne,Volibear,0
NA1_5508305570,16.5,Bard,Gwen,Kaisa,Katarina,Shen,Ambessa,Annie,Nami,Senna,Sion,0
NA1_5508665904,16.5,Mel,Nocturne,Warwick,Yunara,Zilean,Aurora,Graves,Irelia,Karma,Pantheon,0
NA1_5507145647,16.5,Akali,Braum,Ezreal,Gangplank,Hecarim,Aatrox,Lux,Maokai,Qiyana,Sylas,1
NA1_5510240797,16.5,Ezreal,Nami,Ornn,Rumble,Warwick,AurelionSol,Jayce,Jinx,Karma,Teemo,0
NA1_5509157708,16.5,Amumu,Caitlyn,Ezreal,Riven,Yuumi,Brand,DrMundo,Elise,Jax,Kaisa,0
NA1_5510083695,16.5,Aurora,KSante,Ornn,Varus,Zilean,Gwen,LeeSin,Nami,Riven,Vayne,0
NA1_5510530106,16.5,Gragas,Jhin,Karma,Malzahar,Vi,Akali,Braum,Caitlyn,Fizz,RekSai,1
NA1_5510663859,16.5,Cassiopeia,Gangplank,Lucian,Nautilus,Shaco,Aphelios,Olaf,Sona,Xerath,Zaahen,0
NA1_5508792804,16.5,Diana,MissFortune,TahmKench,Urgot,Zaahen,Caitlyn,KogMaw,LeeSin,Malphite,Sona,1
NA1_5508896072,16.5,Ekko,Jax,Pantheon,Yunara,Yuumi,Renata,Teemo,Vi,Zeri,Ziggs,0
NA1_5510645129,16.5,Ivern,Kassadin,Mordekaiser,Quinn,Smolder,Aurora,Brand,JarvanIV,Nautilus,Urgot,0
NA1_5509369467,16.5,Ekko,Maokai,Nami,Smolder,Zyra,Naafiri,Soraka,TwistedFate,Vayne,Zac,0
NA1_5509824616,16.5,Draven,Janna,RekSai,Sylas,Veigar,Akali,Brand,Ezreal,Khazix,Riven,1
NA1_5510626648,16.5,Ashe,Milio,Nocturne,Syndra,Zaahen,Irelia,Lucian,Morgana,Nami,Udyr,1
NA1_5510282485,16.5,Anivia,DrMundo,Gangplank,Sona,Yunara,Azir,Caitlyn,Irelia,Janna,Skarner,0
NA1_5509330936,16.5,Aphelios,Camille,Rengar,Syndra,Thresh,Chogath,Darius,Jhin,Seraphine,Veigar,0
NA1_5507946931,16.5,Draven,Garen,Malphite,Viego,Ziggs,Jinx,MasterYi,Sion,Soraka,Zoe,0
NA1_5510466743,16.5,Jax,Lulu,Talon,Viktor,Yunara,Akshan,Aphelios,Galio,Rengar,Thresh,0
NA1_5510354814,16.5,Caitlyn,Maokai,MasterYi,Nautilus,Singed,Ashe,Rengar,Urgot,Vladimir,Yuumi,1
NA1_5506444790,16.5,Hecarim,Irelia,Jinx,Karma,Lissandra,Akali,Garen,Heimerdinger,Soraka,Warwick,1
NA1_5509839020,16.5,Brand,Darius,RekSai,Talon,Zyra,DrMundo,Galio,Kaisa,Katarina,Viego,1
NA1_5509586558,16.5,Caitlyn,Pyke,Shaco,Veigar,Warwick,Ahri,Graves,Nautilus,Neeko,Swain,0
NA1_5509584416,16.5,Draven,Kindred,Nami,Orianna,Sion,Ambessa,Jhin,Rell,Smolder,Sylas,1
NA1_5509666350,16.5,Azir,Bard,DrMundo,Jhin,Kassadin,Ambessa,Annie,Mel,Nautilus,Vladimir,1
NA1_5505955328,16.5,Caitlyn,Fiora,Kennen,Soraka,Zac,Briar,Olaf,Ryze,Smolder,Sona,1
NA1_5509609923,16.5,Alistar,Ambessa,Brand,Viego,Ziggs,Ezreal,Fizz,Ornn,Warwick,Zyra,0
NA1_5507390113,16.5,Garen,Hwei,Jhin,Rengar,Seraphine,Ezreal,Graves,JarvanIV,KSante,Leblanc,0
NA1_5510277771,16.5,Azir,Braum,Jax,LeeSin,Yunara,AurelionSol,Graves,Leona,MissFortune,Sett,1
NA1_5506632835,16.5,MonkeyKing,Nunu,Sivir,Soraka,Yone,AurelionSol,Briar,Lux,Veigar,Volibear,1
NA1_5508764094,16.5,Irelia,Janna,Sylas,Udyr,Yunara,Alistar,Jayce,Naafiri,Shen,Veigar,1
NA1_5510012895,16.5,Akali,KogMaw,Lulu,Shaco,Tryndamere,Kindred,MonkeyKing,Neeko,Twitch,Vi,1
NA1_5508724819,16.5,Ahri,Elise,Ezreal,Nami,Sion,Braum,Caitlyn,DrMundo,Lissandra,Viego,1
NA1_5506906715,16.5,Garen,Graves,Mel,Sylas,Zilean,Lulu,Qiyana,Trundle,Vayne,Viktor,1
NA1_5509182067,16.5,AurelionSol,Gragas,Renekton,Vi,Yasuo,Aatrox,Fizz,Lucian,Malphite,Nami,0
NA1_5505562275,16.5,Caitlyn,Pantheon,Sona,Veigar,Yorick,Braum,Gnar,Mel,XinZhao,Yasuo,1
NA1_5508574714,16.5,Chogath,Janna,Khazix,Syndra,Yunara,Anivia,DrMundo,LeeSin,Lulu,Zeri,1
NA1_5506227207,16.5,Blitzcrank,Rammus,Sion,Yunara,Zed,Cassiopeia,Nami,Swain,Twitch,Yasuo,1
NA1_5507028663,16.5,Corki,Ivern,Lux,Naafiri,Ornn,Brand,MasterYi,Orianna,Sivir,Taric,0
NA1_5505556660,16.5,Leona,Nasus,Sylas,Syndra,Viego,Draven,FiddleSticks,Illaoi,Soraka,Swain,1
NA1_5509216366,16.5,Fizz,Graves,Varus,Volibear,Yuumi,Lucian,Nami,Rengar,Shen,Sylas,1
NA1_5506523452,16.5,Alistar,Draven,LeeSin,Rumble,Sion,DrMundo,Mel,Nami,Yasuo,Zaahen,1
NA1_5506228227,16.5,Akali,Kaisa,MasterYi,Rell,Veigar,Braum,Jax,Kayle,Lucian,Zac,0
NA1_5506569332,16.5,Caitlyn,Karma,Swain,Vi,Viktor,Amumu,Annie,Corki,Sona,Zaahen,1
NA1_5509817827,16.5,JarvanIV,Katarina,Nami,Riven,Twitch,Ezreal,Garen,Karma,LeeSin,Maokai,0
NA1_5508514102,16.5,Katarina,Mel,Senna,Udyr,Yone,Ambessa,Ashe,Diana,Pyke,Zac,0
NA1_5510293992,16.5,Aurora,Caitlyn,Irelia,Kayn,Milio,Amumu,Aphelios,Blitzcrank,Darius,Malzahar,0
NA1_5509741194,16.5,Jax,Syndra,Talon,Twitch,Yuumi,Akali,Fiora,Kaisa,LeeSin,Sona,1
NA1_5510113198,16.5,Hwei,MasterYi,Riven,TahmKench,Viktor,Chogath,Ekko,Rakan,Yasuo,Yone,0
NA1_5509094941,16.5,Ashe,Aurora,MonkeyKing,Seraphine,Singed,Draven,JarvanIV,Katarina,Pyke,Teemo,0
NA1_5506179792,16.5,Ezreal,Karma,Lillia,TwistedFate,Zaahen,Nasus,Pantheon,Sivir,Taliyah,Yone,1
NA1_5508935621,16.5,Aatrox,Galio,Naafiri,Nautilus,Yasuo,Ahri,Nasus,Rengar,Senna,Sona,1
NA1_5506127934,16.5,Caitlyn,Ekko,Vex,Yasuo,Zyra,Aurora,Draven,RekSai,Renekton,Thresh,0
NA1_5508548664,16.5,Gnar,Jhin,Viego,Viktor,XinZhao,Corki,Lulu,Sona,Soraka,Volibear,0
LA1_1700570719,16.5,Amumu,Graves,Lulu,Smolder,Yasuo,Ambessa,Jinx,Kennen,Mel,Sona,0
NA1_5505566784,16.5,Kassadin,Smolder,Sona,Taliyah,Yone,Jax,Kaisa,Nautilus,Viktor,Volibear,1
NA1_5506346097,16.5,Kaisa,Lillia,Pyke,Sett,Syndra,Fizz,Karthus,MonkeyKing,Sion,Vayne,1
NA1_5507932360,16.5,Elise,Nautilus,Soraka,Yorick,Zyra,FiddleSticks,Jhin,Seraphine,Sion,Swain,1
NA1_5506726346,16.5,Caitlyn,Darius,LeeSin,Sona,TwistedFate,Brand,Kled,Sivir,Viego,Yuumi,0
NA1_5509527140,16.5,Caitlyn,Garen,Graves,Pyke,Velkoz,Kayle,Lucian,Soraka,Vladimir,XinZhao,0
NA1_5508884242,16.5,Cassiopeia,Ezreal,Ornn,RekSai,Senna,Ahri,Nautilus,Sylas,TahmKench,Twitch,1
NA1_5506803937,16.5,Anivia,JarvanIV,Poppy,Veigar,Zaahen,Gnar,Gwen,Senna,Thresh,Viktor,0
NA1_5509097967,16.5,Jayce,Kayn,Orianna,Smolder,Soraka,Bard,Caitlyn,Khazix,Poppy,Viktor,1
NA1_5509563043,16.5,Anivia,LeeSin,MissFortune,Rell,Rumble,Akali,Cassiopeia,Garen,Nami,Singed,1
NA1_5506796362,16.5,Draven,Irelia,Karma,TwistedFate,Viego,Ashe,Katarina,MasterYi,Nami,Yasuo,0
NA1_5508279444,16.5,Ezreal,Janna,Kayle,Mel,Talon,Hwei,Maokai,Rakan,Senna,Smolder,1
NA1_5505862423,16.5,Amumu,Katarina,Thresh,Twitch,Yone,Corki,Milio,Nunu,Ornn,Vayne,1
NA1_5508543094,16.5,Ambessa,Jhin,Sejuani,Sylas,Velkoz,Aatrox,Caitlyn,Kled,Udyr,Viktor,0
NA1_5509860731,16.5,Aurora,Lucian,Shen,Trundle,Yuumi,Mel,Rell,Singed,XinZhao,Yone,1
NA1_5510201459,16.5,Jayce,Karma,Mel,Riven,Veigar,Cassiopeia,Garen,Jhin,LeeSin,Nami,0
NA1_5510770380,16.5,Ezreal,Gwen,Nami,Riven,Ziggs,Blitzcrank,Brand,Draven,Heimerdinger,LeeSin,0
NA1_5509436924,16.5,Draven,Graves,Leona,Ornn,Syndra,Jayce,Kaisa,Qiyana,Seraphine,Sylas,1
NA1_5508944276,16.5,Ekko,Riven,Swain,TwistedFate,Vayne,Ahri,Draven,LeeSin,Leona,Zaahen,1
NA1_5510646969,16.5,Ashe,Darius,Elise,LeeSin,Xerath,Jhin,Riven,Thresh,Vladimir,XinZhao,1
NA1_5508852290,16.5,Gragas,Jayce,Lux,MissFortune,TahmKench,Irelia,JarvanIV,Karma,Orianna,Yunara,0
NA1_5509156438,16.5,Ashe,Mordekaiser,Soraka,Sylas,Viego,Ahri,Graves,Janna,KSante,Twitch,1
NA1_5507459396,16.5,Ambessa,Ezreal,Urgot,Yasuo,Zyra,Corki,Gwen,Morgana,Olaf,Sylas,0
NA1_5509679927,16.5,AurelionSol,Corki,Diana,Leblanc,Leona,Ashe,DrMundo,Mel,Sona,Yorick,0
NA1_5509789266,16.5,MasterYi,Morgana,Rumble,Smolder,Talon,Kayn,Pantheon,Sona,Tristana,Vayne,0
NA1_5509245911,16.5,Caitlyn,Nasus,Nautilus,Sylas,Yone,Ambessa,Braum,Ezreal,Gwen,TwistedFate,0
NA1_5509385627,16.5,Akali,Corki,Karma,Sejuani,Urgot,Kaisa,Rumble,Thresh,Zaahen,Zed,1
NA1_5507256501,16.5,Belveth,Ezreal,Irelia,Seraphine,Viktor,Fizz,Jhin,Nasus,Swain,Zed,0
NA1_5509226496,16.5,Briar,Garen,Hwei,Karma,Xayah,Caitlyn,Graves,Nautilus,Orianna,Yone,0
NA1_5506800153,16.5,Braum,Khazix,Lucian,Orianna,Renekton,Corki,Draven,Graves,Lulu,Zoe,1
NA1_5508653829,16.5,Alistar,Ambessa,Ivern,Naafiri,Ziggs,Bard,Ryze,Smolder,Talon,Volibear,1
NA1_5506193014,16.5,Irelia,Tristana,TwistedFate,Yuumi,Zaahen,Garen,Kayn,Nami,Yunara,Ziggs,1
NA1_5510157952,16.5,Ashe,Gangplank,Gragas,LeeSin,Swain,Malphite,Senna,Teemo,Yasuo,Yunara,1
NA1_5508727691,16.5,Anivia,Khazix,Leona,Lucian,Zed,Gnar,LeeSin,Nami,Samira,Zoe,0
NA1_5507661044,16.5,Ezreal,Karma,Rengar,Vladimir,Ziggs,Fizz,Gangplank,Nautilus,Tristana,Yone,0
NA1_5510608467,16.5,Graves,Lulu,Sona,Viktor,Yunara,Irelia,Jhin,MonkeyKing,Orianna,Rell,0
NA1_5507017062,16.5,Ezreal,Jayce,Karma,Naafiri,Velkoz,Ambessa,Braum,Mel,Rakan,Yunara,1
NA1_5507606467,16.5,Graves,Gwen,Senna,Shen,Swain,Aatrox,Ahri,Bard,Garen,MissFortune,0
NA1_5508189427,16.5,Caitlyn,Graves,Mel,Ornn,Thresh,Aurora,Jax,Nami,Nocturne,Tristana,1
NA1_5506673731,16.5,Briar,Jhin,Leblanc,Malphite,Nautilus,Jayce,Soraka,Sylas,Viego,Yunara,0
NA1_5505553464,16.5,Anivia,Corki,Jayce,Nami,Nunu,Ahri,Jax,Pantheon,TahmKench,Yunara,1
NA1_5510044416,16.5,Ahri,Kindred,KogMaw,Ornn,Taric,Blitzcrank,Fizz,Gnar,Nocturne,Tristana,1
NA1_5506680903,16.5,Darius,Jhin,Skarner,TwistedFate,Xerath,Graves,Lulu,Rumble,Tryndamere,Vayne,1
NA1_5508545364,16.5,Anivia,Briar,Janna,Jhin,Zoe,Ezreal,LeeSin,Mel,Nami,Sion,0
NA1_5506964535,16.5,Corki,Gangplank,Khazix,Lux,Nami,AurelionSol,Caitlyn,Karma,Riven,Shaco,0
NA1_5509416842,16.5,Jinx,Qiyana,Seraphine,Urgot,Xerath,Aatrox,KogMaw,Nami,Ryze,Sion,1
NA1_5508999899,16.5,Brand,Lulu,XinZhao,Yone,Yunara,Annie,Aphelios,Graves,Milio,Zilean,0
NA1_5510585438,16.5,Irelia,Neeko,Volibear,Yasuo,Yone,Malphite,Nidalee,Sivir,Taliyah,Zaahen,0
NA1_5507119754,16.5,Aatrox,Ambessa,FiddleSticks,MissFortune,Ryze,Bard,Jhin,Lillia,Orianna,Quinn,0
NA1_5509662008,16.5,Akshan,DrMundo,Fizz,Senna,Warwick,Galio,Kaisa,Pyke,Udyr,Vi,0
NA1_5509699707,16.5,Gragas,Jayce,Leblanc,Ryze,Yasuo,Annie,Caitlyn,Olaf,Poppy,Zyra,0
NA1_5508630445,16.5,Anivia,Corki,Garen,Rakan,RekSai,Alistar,Gangplank,Kaisa,Katarina,Khazix,0
NA1_5509931965,16.5,Corki,Katarina,Kindred,Quinn,Thresh,Gnar,MissFortune,Nami,RekSai,Sylas,1
NA1_5505643314,16.5,Anivia,Kayle,MonkeyKing,Nilah,Sylas,Akali,Gragas,Rengar,Samira,Yasuo,0
NA1_5506770877,16.5,Belveth,Ezreal,Illaoi,Karma,Zilean,Ashe,Nautilus,Orianna,Singed,XinZhao,0
NA1_5506100895,16.5,AurelionSol,Graves,Kaisa,Rengar,Sona,Ambessa,Bard,Jhin,Kindred,TwistedFate,1
NA1_5506504399,16.5,Darius,Jhin,Mel,Pyke,Udyr,Bard,Ryze,Talon,Twitch,Vayne,1
NA1_5507306597,16.5,Illaoi,Jinx,Karma,LeeSin,TwistedFate,Ezreal,Hwei,Nami,Viego,Zaahen,1
NA1_5510364967,16.5,Alistar,Irelia,LeeSin,Lucian,Taliyah,Malzahar,Nautilus,Samira,Skarner,Zaahen,1
NA1_5509280505,16.5,Rakan,Riven,Viktor,Warwick,Xayah,Annie,Braum,Ekko,Ezreal,Teemo,1
NA1_5505728483,16.5,Ambessa,Brand,KogMaw,MonkeyKing,Yasuo,DrMundo,LeeSin,Lulu,Sivir,Viktor,1
NA1_5506752411,16.5,Aatrox,Kayle,Kindred,Lulu,Vayne,Jinx,Renata,Shaco,Vladimir,Yone,1
NA1_5509330262,16.5,Briar,Hwei,Nautilus,Warwick,Yunara,Akshan,Irelia,Nidalee,Veigar,Yuumi,0
NA1_5507043954,16.5,Ekko,Jhin,Qiyana,Senna,Zaahen,Ambessa,Ezreal,Galio,Riven,Sona,0
NA1_5508921615,16.5,Blitzcrank,Camille,Nunu,Rengar,Vayne,Fiora,Fizz,MonkeyKing,Varus,Yuumi,1
NA1_5508821305,16.5,Ashe,KSante,Karma,Leblanc,Viego,Ahri,Jhin,LeeSin,Morgana,Urgot,1
NA1_5508697177,16.5,Darius,Galio,Nidalee,Samira,Sivir,Aphelios,Lulu,TwistedFate,Warwick,Zaahen,1
NA1_5506329177,16.5,Akali,Blitzcrank,Caitlyn,Vi,Zaahen,Garen,Hecarim,Karthus,Yone,Zilean,0
NA1_5506106234,16.5,Bard,Kaisa,RekSai,Shen,Taliyah,Ivern,Pyke,Riven,Samira,Xerath,0
NA1_5509679341,16.5,DrMundo,Karma,Udyr,Xerath,Zed,Ezreal,Kindred,Ornn,Thresh,TwistedFate,1
NA1_5506198204,16.5,Bard,Ezreal,Galio,Garen,MasterYi,Fizz,Karma,Lissandra,Sion,Xayah,1
NA1_5508987690,16.5,Galio,Graves,Senna,Smolder,Teemo,Ashe,Gnar,Kassadin,Sona,Sylas,0
NA1_5510809577,16.5,Cassiopeia,Leblanc,Sejuani,Senna,Soraka,Ahri,Belveth,Nami,Nasus,Swain,0
NA1_5506698102,16.5,Ambessa,Annie,Hecarim,Yuumi,Zeri,Amumu,Caitlyn,Fiora,Milio,Naafiri,1
NA1_5510626950,16.5,Draven,Gnar,Soraka,Viego,Zac,Blitzcrank,Kaisa,Varus,Viktor,Zaahen,1
NA1_5507610045,16.5,Ezreal,Nocturne,Orianna,Pyke,Sylas,Blitzcrank,Irelia,Jinx,Malphite,Yasuo,0
NA1_5508323796,16.5,Akali,Renekton,Taric,Twitch,Viego,Ambessa,Katarina,Mel,Pantheon,Poppy,0
NA1_5509103389,16.5,Alistar,Irelia,Lucian,RekSai,Yasuo,Akali,Graves,Jinx,Milio,Xerath,1
NA1_5510479248,16.5,Ahri,Lulu,Qiyana,Sivir,Teemo,Ezreal,Gnar,LeeSin,Sylas,Yuumi,1
NA1_5508993961,16.5,Camille,Kassadin,Maokai,Varus,Viego,Aphelios,Gwen,Sylas,Thresh,Zed,1
NA1_5506922649,16.5,Ahri,Caitlyn,KSante,Nocturne,Sona,Brand,Jhin,Kayle,Poppy,Vladimir,0
NA1_5507251809,16.5,KogMaw,LeeSin,Lulu,Vladimir,Zoe,Ahri,Ambessa,Bard,Diana,Varus,0
NA1_5509712574,16.5,Graves,Maokai,Ryze,Seraphine,Talon,Bard,Brand,Diana,Khazix,Sion,1
